,thread_id,created_at,created_by,message
5771,fcec573b01364bc4b8dc91788bb7edb1,2021-11-10T17:13:52.585000+00:00,Customer,Go back to Main Menu
5772,fcec573b01364bc4b8dc91788bb7edb1,2021-11-10T17:13:53.081000+00:00,Bot,Let's start with your name.
5778,fd75af8493af44acb0c7dd4a0ea61734,2021-07-22T09:56:35.732000+00:00,Bot,"Hi, I am Srijan Chat Bot. Welcome to Srijan."
5779,fd75af8493af44acb0c7dd4a0ea61734,2021-07-22T09:56:56.286000+00:00,Customer,Shubham
5780,fd75af8493af44acb0c7dd4a0ea61734,2021-07-22T09:56:56.552000+00:00,Bot,A phone number we can contact you on?.
5781,fd75af8493af44acb0c7dd4a0ea61734,2021-07-22T09:58:36.431000+00:00,Bot,The price of 3BHK flats start from Rs 48 lacs onwards
5784,fda14eba163840b8acfe819b4088f937,2021-08-04T09:22:47.180000+00:00,Customer,Sagrika banerjee
5785,fda14eba163840b8acfe819b4088f937,2021-08-04T09:22:47.468000+00:00,Bot,A phone number we can contact you on?.
5786,fda14eba163840b8acfe819b4088f937,2021-08-04T09:22:59.605000+00:00,Customer,+917003645023
5787,fda14eba163840b8acfe819b4088f937,2021-08-04T09:23:12.081000+00:00,Customer,3 BHK
5788,fda14eba163840b8acfe819b4088f937,2021-08-04T09:23:12.344000+00:00,Bot,Which location within Kolkata are you looking for?
5796,feb477f314084f89b9c319263417aee6,2021-08-04T08:32:57.040000+00:00,Bot,"Hi, I am Srijan Chat Bot. Welcome to Srijan."
5797,feb477f314084f89b9c319263417aee6,2021-08-04T08:32:57.041000+00:00,Bot,What can I help you with today?
5798,feb477f314084f89b9c319263417aee6,2021-08-04T08:34:18.785000+00:00,Bot,We have the following properties within North Kolkata
5799,feb477f314084f89b9c319263417aee6,2021-08-04T08:35:23.577000+00:00,Customer,Available Sizes & Floor Plans
5800,feb477f314084f89b9c319263417aee6,2021-08-04T08:35:23.689000+00:00,Bot,We have the following sizes available in 2 BHK. Click on one to check the unit plan.
5801,feb477f314084f89b9c319263417aee6,2021-08-04T08:35:37.639000+00:00,Customer,862 sqft
5802,feb477f314084f89b9c319263417aee6,2021-08-04T08:36:23.400000+00:00,Customer,Image Gallery
5803,feb477f314084f89b9c319263417aee6,2021-08-04T08:37:13.345000+00:00,Customer,Pl share price
5817,ff10d1b7795147e9b879857e510a5ce5,2021-07-22T09:05:27.078000+00:00,Bot,What can I help you with today?
5818,ff10d1b7795147e9b879857e510a5ce5,2021-07-22T09:05:35.892000+00:00,Customer,Others
5836,fic2JFioqA96164352517617Y7ZFgdrC,2020-02-03T16:44:00.005012+00:00,Customer,"No, not at this time"
5837,fic2JFioqA96164352517617Y7ZFgdrC,2020-02-03T16:44:00.120115+00:00,Bot,"Please make sure to pay your dues to avoid inactivation.

You can reach out to our customer support during the following hours:

Monday to Thursday 8 am - 7 pm

Friday 9 am - 7 pm

Saturday 9 am - 2 pm

Sunday 9 am - 1 pm

Call us at (310) 358-1833

Email us at helpdesk@themls.com"
5847,fsU57nL9k7Wn21141960486789ZJv9oT,2020-02-03T21:14:27.477282+00:00,Customer,"No, not at this time"
5848,fsU57nL9k7Wn21141960486789ZJv9oT,2020-02-03T21:14:27.580505+00:00,Bot,"Please make sure to pay your dues to avoid inactivation.

You can reach out to our customer support during the following hours:

Monday to Thursday 8 am - 7 pm

Friday 9 am - 7 pm

Saturday 9 am - 2 pm

Sunday 9 am - 1 pm

Call us at (310) 358-1833

Email us at helpdesk@themls.com"
5874,gn6tFfD2DBrX211515100234yNodltBQ,2020-02-03T21:15:18.859475+00:00,Customer,"No, not at this time"
5884,gtN23oKTxJ6e165918796124LNUXkWAE,2020-02-05T17:00:34.951527+00:00,Customer,"No, not at this time"
5886,gxVjAR64U7Jw000846415652gXbTcnIa,2020-02-06T00:08:46.810476+00:00,Bot,"Hi Gigi, how can I help you?"
5887,gxVjAR64U7Jw000846415652gXbTcnIa,2020-02-06T00:08:59.044846+00:00,Customer,You cant help me
5904,hMSDgMWDEPr7205134728352uMYtHCf5,2020-02-04T20:51:42.733918+00:00,Customer,"No, not at this time"
5912,hXigcCQpH9bY162913482918GDwkYvpm,2020-02-05T16:30:13.941570+00:00,Customer,"No, not at this time"
5913,hXigcCQpH9bY162913482918GDwkYvpm,2020-02-05T16:30:14.127928+00:00,Bot,"Please make sure to pay your dues to avoid inactivation.

You can reach out to our customer support during the following hours:

Monday to Thursday 8 am - 7 pm

Friday 9 am - 7 pm

Saturday 9 am - 2 pm

Sunday 9 am - 1 pm

Call us at (310) 358-1833

Email us at helpdesk@themls.com"
5915,hY5HmvKgRtx2233139607246fg7PnhMG,2020-02-05T23:31:39.955329+00:00,Bot,"Hi Jen, how can I help you?"
5916,hY5HmvKgRtx2233139607246fg7PnhMG,2020-02-05T23:31:54.327659+00:00,Customer,I believe I paid this morning
5917,hYpD2fwWyvFU1759338832270aPkKy4k,2020-02-03T18:02:32.225750+00:00,Customer,"No, not at this time"
5928,hpF3iFuhfEGd1906044569810DKyIqeJ,2020-02-04T19:23:33.188167+00:00,Customer,"No, not at this time"
5938,i8BY5jY5A734031129267880gy95nDGv,2020-02-04T03:11:31.918201+00:00,Customer,"No, not at this time"
5939,i8BY5jY5A734031129267880gy95nDGv,2020-02-04T03:11:48.166943+00:00,Bot,"Please make sure to pay your dues to avoid inactivation.

You can reach out to our customer support during the following hours:

Monday to Thursday 8 am - 7 pm

Friday 9 am - 7 pm

Saturday 9 am - 2 pm

Sunday 9 am - 1 pm

Call us at (310) 358-1833

Email us at helpdesk@themls.com"
5940,iAFV7JwAeFPt191707906398aKLhbKzW,2020-02-03T19:17:08.286838+00:00,Bot,"Hi Martin! We notice your membership fees are due, would you like to make a payment now?"
5941,iAFV7JwAeFPt191707906398aKLhbKzW,2020-02-03T19:17:13.225504+00:00,Customer,"No, not at this time"
5942,iAFV7JwAeFPt191707906398aKLhbKzW,2020-02-03T19:17:28.856511+00:00,Customer,"No, not at this time"
5943,iAFV7JwAeFPt191707906398aKLhbKzW,2020-02-03T19:17:29.076230+00:00,Bot,"Please make sure to pay your dues to avoid inactivation.

You can reach out to our customer support during the following hours:

Monday to Thursday 8 am - 7 pm

Friday 9 am - 7 pm

Saturday 9 am - 2 pm

Sunday 9 am - 1 pm

Call us at (310) 358-1833

Email us at helpdesk@themls.com"
5967,ifpvvz5tugKR014426600972uu1Jm64Y,2020-02-04T01:44:32.812693+00:00,Customer,"No, not at this time"
5968,ifpvvz5tugKR014426600972uu1Jm64Y,2020-02-04T01:44:32.912223+00:00,Bot,"Please make sure to pay your dues to avoid inactivation.

You can reach out to our customer support during the following hours:

Monday to Thursday 8 am - 7 pm

Friday 9 am - 7 pm

Saturday 9 am - 2 pm

Sunday 9 am - 1 pm

Call us at (310) 358-1833

Email us at helpdesk@themls.com"
5970,ijrwDrKq5udk185919840342JEsdAeqq,2020-02-04T18:59:24.647412+00:00,Customer,"No, not at this time"
5972,inzoSWMLMsa60716103144874IkSc39A,2020-02-10T07:16:10.713274+00:00,Bot,"Hi Olga, how can I help you?"
5973,inzoSWMLMsa60716103144874IkSc39A,2020-02-10T07:17:01.966093+00:00,Customer,Are you a real person?
5975,iozvUMXfJwh6181530378773PkH4jLCm,2020-02-05T18:15:40.733985+00:00,Customer,"No, not at this time"
5977,iqErwqJwT8tS182718300162OTq9stkW,2020-02-03T18:28:39.890175+00:00,Customer,"No, not at this time"
5993,j8XxpFWUJabr202311834213AIEOVrut,2020-02-04T21:05:04.698988+00:00,Customer,"No, not at this time"
5994,j8XxpFWUJabr202311834213AIEOVrut,2020-02-04T21:05:20.927804+00:00,Bot,"Please make sure to pay your dues to avoid inactivation.

You can reach out to our customer support during the following hours:

Monday to Thursday 8 am - 7 pm

Friday 9 am - 7 pm

Saturday 9 am - 2 pm

Sunday 9 am - 1 pm

Call us at (310) 358-1833

Email us at helpdesk@themls.com"
5999,jBSNrsNQdq9e221610494693I7pC5b2c,2020-02-05T22:23:45.184272+00:00,Bot,I'm only here to help.
6000,jBSNrsNQdq9e221610494693I7pC5b2c,2020-02-05T22:23:46.535199+00:00,Customer,foff
6008,jMxUPndbN2Fj230204255387ZeiwxdsG,2020-02-04T23:02:13.027939+00:00,Customer,"No, not at this time"
6024,jbUdpNDbWJjw223335630850n8Cff5el,2020-02-04T22:33:39.187784+00:00,Customer,"No, not at this time"
6049,kJFSsKWg9Czn022717407506UiTfYwdA,2020-02-05T02:27:30.369022+00:00,Customer,"No, not at this time"
6055,kU3M6ZfhtnsT080838074717OOu1iHED,2020-02-04T08:09:02.974529+00:00,Customer,"No, not at this time"
6056,kU3M6ZfhtnsT080838074717OOu1iHED,2020-02-04T08:09:03.059819+00:00,Bot,"Please make sure to pay your dues to avoid inactivation.

You can reach out to our customer support during the following hours:

Monday to Thursday 8 am - 7 pm

Friday 9 am - 7 pm

Saturday 9 am - 2 pm

Sunday 9 am - 1 pm

Call us at (310) 358-1833

Email us at helpdesk@themls.com"
6076,m3xB8tKg8BSy211414604313wWsQ1pa1,2020-02-04T21:14:28.080307+00:00,Customer,"No, not at this time"
6077,m3xB8tKg8BSy211414604313wWsQ1pa1,2020-02-04T21:14:28.168200+00:00,Bot,"Please make sure to pay your dues to avoid inactivation.

You can reach out to our customer support during the following hours:

Monday to Thursday 8 am - 7 pm

Friday 9 am - 7 pm

Saturday 9 am - 2 pm

Sunday 9 am - 1 pm

Call us at (310) 358-1833

Email us at helpdesk@themls.com"
6102,mXEKSYjs3Yme185438843143uWkuYuMZ,2020-02-03T19:08:41.667584+00:00,Customer,"No, not at this time"
6114,mnqBR6StYVJD023950027306DQBc2Fbk,2020-02-04T02:39:59.516199+00:00,Customer,"No, not at this time"
6117,mstCm5jKWo8T212750896032Hcpo5ClL,2020-02-05T21:39:59.550098+00:00,Customer,20025700mr
6120,n24FEUp9WNr91722264027729M8rASdF,2020-02-04T17:22:26.709312+00:00,Bot,"Hi Regina! We notice your membership fees are due, would you like to make a payment now?"
6121,n24FEUp9WNr91722264027729M8rASdF,2020-02-04T17:22:58.417914+00:00,Customer,"No, not at this time"
6131,nJypknhHkiqv1914141998995BVYo28D,2020-02-03T19:14:33.409566+00:00,Customer,"No, not at this time"
6140,nU5k22Q79LXF070458393118JXc7WEmo,2020-02-04T07:05:00.728102+00:00,Customer,"No, not at this time"
6142,nYypbQjayamA170431828223c2nY72ve,2020-02-04T17:04:41.257026+00:00,Customer,"No, not at this time"
6146,ncF8EKqxsBxt211059032877r6cIAm0i,2020-02-03T21:11:20.779786+00:00,Customer,"No, not at this time"
6155,nrBY2puRhjoj225720076804PqkNecUm,2020-02-04T22:58:00.349928+00:00,Customer,"No, not at this time"
6160,nxHkTfbNQVHg191006586102tzSP9sP9,2020-02-03T19:15:27.592711+00:00,Customer,"No, not at this time"
6161,nxHkTfbNQVHg191006586102tzSP9sP9,2020-02-03T19:15:27.754202+00:00,Bot,"Please make sure to pay your dues to avoid inactivation.

You can reach out to our customer support during the following hours:

Monday to Thursday 8 am - 7 pm

Friday 9 am - 7 pm

Saturday 9 am - 2 pm

Sunday 9 am - 1 pm

Call us at (310) 358-1833

Email us at helpdesk@themls.com"
6177,oQQbH7AJhLR6164300863113V4J4VP4H,2020-02-03T16:43:13.680500+00:00,Customer,"No, not at this time"
6178,oQQbH7AJhLR6164300863113V4J4VP4H,2020-02-03T16:43:13.777328+00:00,Bot,"Please make sure to pay your dues to avoid inactivation.

You can reach out to our customer support during the following hours:

Monday to Thursday 8 am - 7 pm

Friday 9 am - 7 pm

Saturday 9 am - 2 pm

Sunday 9 am - 1 pm

Call us at (310) 358-1833

Email us at helpdesk@themls.com"
6179,oRb5R6yp2dwN223431610571HuWIxP7T,2020-02-04T23:12:22.153653+00:00,Customer,"No, not at this time"
6187,oZof88g9u9XA205842538348FeaAe7gH,2020-02-04T20:58:50.902352+00:00,Customer,"No, not at this time"
6189,oeL8CTpbzgo4185214069592Ydu77I0A,2020-02-03T19:08:48.521333+00:00,Customer,"No, not at this time"
6190,oeL8CTpbzgo4185214069592Ydu77I0A,2020-02-03T19:08:48.661051+00:00,Bot,"Please make sure to pay your dues to avoid inactivation.

You can reach out to our customer support during the following hours:

Monday to Thursday 8 am - 7 pm

Friday 9 am - 7 pm

Saturday 9 am - 2 pm

Sunday 9 am - 1 pm

Call us at (310) 358-1833

Email us at helpdesk@themls.com"
6192,ofG5hgqtg6ZM014922829556CrNGKsHx,2020-02-04T01:49:41.784675+00:00,Customer,"No, not at this time"
6196,ohmJZJfnGZqw205519036207PglRlZ60,2020-02-03T20:57:13.868982+00:00,Customer,"No, not at this time"
6200,oqQ2m7sH8P7D180654692203bpmmWA2R,2020-02-03T18:07:10.651096+00:00,Customer,"No, not at this time"
6228,pNniuwMhG7Fe010152751080mHQ4Z5Sa,2020-02-04T01:01:53.025294+00:00,Bot,"Hi Candace! We notice your membership fees are due, would you like to make a payment now?"
6229,pNniuwMhG7Fe010152751080mHQ4Z5Sa,2020-02-04T01:06:28.804167+00:00,Customer,"No, not at this time"
6244,pkUWMyT5YNiE1512435163102OeUit5u,2020-02-04T15:12:53.476801+00:00,Customer,"No, not at this time"
6259,q97Fqps38ojC202318287670NLk9am5g,2020-02-03T20:23:24.880969+00:00,Customer,"No, not at this time"
6272,qR5fsxJs4Qwp203625881919dikRYFCp,2020-02-04T20:37:00.260086+00:00,Customer,"No, not at this time"
6285,qqs2pQTeto791815232318425h8Yy5EF,2020-02-05T18:15:23.700136+00:00,Bot,"Hi David! We notice your membership fees are due, would you like to make a payment now?"
6286,qqs2pQTeto791815232318425h8Yy5EF,2020-02-05T18:15:27.052640+00:00,Customer,"No, not at this time"
6299,r9nFnYh3aC92061135758924i2LwQ8dS,2020-02-06T06:11:41.737089+00:00,Customer,hawkhill
6321,rb9iuhxnDtJ3164324585793mdOGF34h,2020-02-04T16:43:24.905869+00:00,Bot,"Hi Baxter! We notice your membership fees are due, would you like to make a payment now?"
6322,rb9iuhxnDtJ3164324585793mdOGF34h,2020-02-04T16:43:38.223965+00:00,Customer,"No, not at this time"
6328,rgR2Mm7AB25o160751986358jVdEBbqH,2020-02-04T16:08:05.359387+00:00,Customer,"No, not at this time"
6335,rpLacKaJDMuW192012743316pnS13HO2,2020-02-05T19:20:13.075927+00:00,Bot,"Hi Amy, how can I help you?"
6336,rpLacKaJDMuW192012743316pnS13HO2,2020-02-05T19:20:20.216556+00:00,Customer,628
6340,rtTTFW4p59v6073119594431YXdILbQg,2020-02-05T07:31:29.036263+00:00,Customer,"No, not at this time"
6341,rtTTFW4p59v6073119594431YXdILbQg,2020-02-05T07:31:29.158070+00:00,Bot,"Please make sure to pay your dues to avoid inactivation.

You can reach out to our customer support during the following hours:

Monday to Thursday 8 am - 7 pm

Friday 9 am - 7 pm

Saturday 9 am - 2 pm

Sunday 9 am - 1 pm

Call us at (310) 358-1833

Email us at helpdesk@themls.com"
6347,s6VtJtsLpB3X184339875140npJEC0FB,2020-02-04T18:43:46.004054+00:00,Customer,"No, not at this time"
6350,sAQCrD4Z5eT3010343458369qycgv1Fm,2020-02-04T01:04:41.638258+00:00,Customer,"No, not at this time"
6360,sSA36Zeqjvvp171003722157IfndihoB,2020-02-03T17:10:11.048046+00:00,Customer,"No, not at this time"
6361,sSA36Zeqjvvp171003722157IfndihoB,2020-02-03T17:10:11.178960+00:00,Bot,"Please make sure to pay your dues to avoid inactivation.

You can reach out to our customer support during the following hours:

Monday to Thursday 8 am - 7 pm

Friday 9 am - 7 pm

Saturday 9 am - 2 pm

Sunday 9 am - 1 pm

Call us at (310) 358-1833

Email us at helpdesk@themls.com"
6368,scUDXHnmSfhe162007881075OoF171ex,2020-02-03T16:20:08.210200+00:00,Bot,"Hi Lapchih! We notice your membership fees are due, would you like to make a payment now?"
6369,scUDXHnmSfhe162007881075OoF171ex,2020-02-03T16:20:20.051635+00:00,Customer,"No, not at this time"
6384,szQYh2j8XmFu233803475966QbPOuLI4,2020-02-05T23:38:11.420617+00:00,Customer,Desert rose
6386,t2mJeemNwyuu2152197871096Ov0E4yt,2020-02-05T21:52:25.938026+00:00,Customer,Hello
6387,t2mJeemNwyuu2152197871096Ov0E4yt,2020-02-05T21:52:26.484624+00:00,Bot,Hi :) is there anything I can help you with today?
6395,tDDhLaazy3wu174239789577Nr0t2KSg,2020-02-05T17:42:44.943383+00:00,Customer,"No, not at this time"
6397,tL9SJMtbBqHk190945665944wtxa7BTY,2020-02-05T19:09:54.949637+00:00,Customer,Didn't I pay already?
6400,tMNZoL6pjmy4203136010206NIFmps52,2020-02-04T20:37:02.438353+00:00,Customer,Can I pay half of an invoice by phone? The assistant who is on the same invoice will be paying their portion separately and can be done by phone as well
6401,tQKL6m46WCMn175707277617bXVbXvTT,2020-02-03T19:03:38.538414+00:00,Customer,"No, not at this time"
6413,teHDd7vSD7uL192011929844aBo9PavL,2020-02-04T19:20:20.883229+00:00,Customer,"No, not at this time"
6420,tiVGqsK7B9Go2114295126552fDK2vwN,2020-02-03T21:14:29.827131+00:00,Bot,"Hi Nazak! We notice your membership fees are due, would you like to make a payment now?"
6421,tiVGqsK7B9Go2114295126552fDK2vwN,2020-02-03T21:14:41.234215+00:00,Customer,"No, not at this time"
6441,uEQCESJYLMTx102040416618HzoIZP4U,2020-02-05T10:20:50.050130+00:00,Customer,"No, not at this time"
6450,uUKb9rSXMNHf001633195065STuO6mjx,2020-02-08T00:17:03.587863+00:00,Customer,"Your Agent Contact Information
	
Name: Lauren Blankenship

Phone: 310-775-5854

Cell: 310-775-5854

CalDRE#: 02011052
E-mail Address: lauren@stevefrankel.com
Website: http://www.blankenshipco.com"
6451,uUKb9rSXMNHf001633195065STuO6mjx,2020-02-08T00:20:04.689470+00:00,Customer,i sent myself a few listings to pass on to client... email header:
6455,ub2nwDG3ocqR232032620741r0L63h8L,2020-02-04T23:28:56.143625+00:00,Customer,"No, not at this time"
6456,ub2nwDG3ocqR232032620741r0L63h8L,2020-02-04T23:28:56.283845+00:00,Bot,"Please make sure to pay your dues to avoid inactivation.

You can reach out to our customer support during the following hours:

Monday to Thursday 8 am - 7 pm

Friday 9 am - 7 pm

Saturday 9 am - 2 pm

Sunday 9 am - 1 pm

Call us at (310) 358-1833

Email us at helpdesk@themls.com"
6483,vDw86ukg8NSh170040618855YRP44B5V,2020-02-05T17:00:40.966056+00:00,Bot,"Hi Kevin! We notice your membership fees are due, would you like to make a payment now?"
6484,vDw86ukg8NSh170040618855YRP44B5V,2020-02-05T17:01:44.251406+00:00,Customer,"No, not at this time"
6489,vHJDNGJVNPxa191103746929C98oIBJr,2020-02-03T19:11:08.598251+00:00,Customer,"No, not at this time"
6504,vVDBsqJSsGFd173818097905jX9UH3ys,2020-02-05T17:39:19.278998+00:00,Customer,"No, not at this time"
6511,vfigKBcs2Wsw1759032729073zlCiX4f,2020-02-03T17:59:15.017422+00:00,Customer,Where do I find the Tax Assessor Property information?
6530,wAmCkXmfVn3V183051109973etAyEONS,2020-02-07T18:31:27.007176+00:00,Bot,"Okay, please call our helpdesk"
6531,wAmCkXmfVn3V183051109973etAyEONS,2020-02-07T18:31:36.901702+00:00,Customer,ok
6539,wGAVvqBi5Tnq1743118313930iVvFCaJ,2020-02-03T17:43:12.152650+00:00,Bot,"Hi Steve! We notice your membership fees are due, would you like to make a payment now?"
6540,wGAVvqBi5Tnq1743118313930iVvFCaJ,2020-02-03T17:43:51.535299+00:00,Customer,"No, not at this time"
6546,wNx3JJjQKANC1745471191130yJkdQIm,2020-02-05T17:46:03.719830+00:00,Customer,"No, not at this time"
6547,wNx3JJjQKANC1745471191130yJkdQIm,2020-02-05T17:46:03.865788+00:00,Bot,"Please make sure to pay your dues to avoid inactivation.

You can reach out to our customer support during the following hours:

Monday to Thursday 8 am - 7 pm

Friday 9 am - 7 pm

Saturday 9 am - 2 pm

Sunday 9 am - 1 pm

Call us at (310) 358-1833

Email us at helpdesk@themls.com"
6548,wRekUuY8fKs3023731972915jRe9607c,2020-02-04T02:39:33.952416+00:00,Customer,"Hi, please have someone contact me as I thought I just paid you?"
6549,wRekUuY8fKs3023731972915jRe9607c,2020-02-04T02:39:35.053832+00:00,Bot,Thank you for your payment! It will reflect in your account within 1 business day.
6561,wgyTVLKDxgAD175138984702nnsVdE8S,2020-02-04T17:52:13.310320+00:00,Customer,"No, not at this time"
6562,wi6RnG46hwkk205857524086j16h9vBF,2020-02-03T20:59:06.434539+00:00,Customer,"No, not at this time"
6565,wsaggGc5UXsu070223948938dsa8yY5z,2020-02-04T07:02:29.471399+00:00,Customer,"No, not at this time"
6570,wzPhWnc5Qm4s190809909055m3ddOcEY,2020-02-03T19:08:46.200960+00:00,Customer,"No, not at this time"
6574,x8jaWXBQChGS184858620121qT8yo7C4,2020-02-05T18:50:15.706251+00:00,Customer,How to close this pop up window?
6581,xFakUa7pjbAR211349261367TdcFFtSr,2020-02-03T21:13:51.654135+00:00,Customer,"No, not at this time"
6587,xJb3sH339qcQ235542461649mGdedM4D,2020-02-04T23:56:06.917033+00:00,Customer,"No, not at this time"
6601,xfNoppB2W5mC191920144297KJ7Omw6N,2020-02-03T19:19:20.548520+00:00,Bot,"Hi Andrew! We notice your membership fees are due, would you like to make a payment now?"
6602,xfNoppB2W5mC191920144297KJ7Omw6N,2020-02-03T19:19:47.624309+00:00,Customer,"No, not at this time"
6604,xg7euz94fE6f211434713739iQFzBtCf,2020-02-03T21:16:43.196217+00:00,Customer,"No, not at this time"
6629,yQ8YrcBVRjiv174222793048ViWZug9E,2020-02-03T17:42:58.993725+00:00,Customer,"No, not at this time"
6661,z5FeiY7JZj8h014553960635WUeE6DMU,2020-02-04T01:45:54.306695+00:00,Bot,"Hi Robert! We notice your membership fees are due, would you like to make a payment now?"
6662,z5FeiY7JZj8h014553960635WUeE6DMU,2020-02-04T01:46:02.862271+00:00,Customer,"No, not at this time"
6669,zD9ffcUiBopU181136948222i2wPEDyd,2020-02-04T18:11:45.279143+00:00,Customer,"No, not at this time"
6678,zREjqcRQ75ZP231932028220hwwwMdyX,2020-02-05T23:21:06.496959+00:00,Customer,go away
6679,zSAfzKbHusa9190527662643pE19FFz9,2020-02-03T19:07:17.952631+00:00,Customer,"No, not at this time"
